	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
MlZOFIRC9HA	Champagne Supernova	Oasis	(What's The Story) Morning Glory? (Deluxe Remastered Edition)	Oasis	INDIFFERENT		1995.0	Album	450.0
GZ-oplFphuo	Stand by Me (Live at Bonehead's Outtake)	Oasis	Be Here Now	Oasis	INDIFFERENT		1997.0	Album	363.0
Y4BA5Q5Tbpk	Supersonic	Oasis	Definitely Maybe (Deluxe Edition Remastered)	Oasis	INDIFFERENT		1994.0	Album	283.0
stdI-ESc_14	Underneath the Sky	Oasis	Don't Look Back In Anger	Oasis	INDIFFERENT		1995.0	EP	
CH6T5BbYbyQ	Don't Look Back In Anger	Oasis	Don't Look Back In Anger	Oasis	INDIFFERENT		1995.0	EP	
9zMYurkQh_M	Some Might Say	Oasis	Some Might Say	Oasis	INDIFFERENT		1995.0	EP	
4V-wUzZvj20	Champagne Supernova	Oasis	Stop The Clocks	Oasis	INDIFFERENT		2006.0	Album	
4G1BFFcEgpc	Don't Look Back In Anger	Oasis	Stop The Clocks	Oasis	INDIFFERENT		2006.0	Album	
UqAclbXr9S4	Live Forever	Oasis	Stop The Clocks	Oasis	INDIFFERENT		2006.0	Album	
j3o-ghOWomQ	Don't Look Back In Anger	Oasis	Stop The Clocks	Oasis	INDIFFERENT		2006.0	Album	294.0
ODfLMzZMWAE	Underneath The Sky	Oasis	The Masterplan	Oasis	INDIFFERENT		1998.0	Album	202.0
0V_aoiWanak	Wonderwall	Oasis	Time Flies... 1994-2009	Oasis	INDIFFERENT		2010.0	Album	
MAt1zBtZtjg	My Body Is Powerful	Octo Octa	Resonant Body	Octo Octa	INDIFFERENT		2019.0	Album	295.0
4XtZ7Xb2Xbs	Brooklyn zoo	Ol' Dirty Bastard	Back to the clan	Various Artists	INDIFFERENT	4.5305786	2012.0	Album	
vCxYyn1dFP0	Shimmy Shimmy Ya	Ol' Dirty Bastard	The Dirty Story: The Best Of ODB	Ol' Dirty Bastard	INDIFFERENT	4.705152	2011.0	Album	
ZNyt3_rZx5w	Stolen Moments	Oliver Nelson	Impulsive Unmixed	Various Artists	INDIFFERENT		2005.0	Album	
Q1dK1JHacbQ	Stolen Moments	Oliver Nelson	The House That Trane Built: The Best of Impulse Records	Various Artists	INDIFFERENT		2006.0	Album	
j79IFKuiPpQ	Emil Cioran	Oneohtrix Point Never	Rifts	Oneohtrix Point Never	INDIFFERENT		2012.0	Album	
gy0aeYhgqx8	Time Decanted	Oneohtrix Point Never	Rifts	Oneohtrix Point Never	INDIFFERENT		2012.0	Album	
5UUNCRa0vdQ	Russian Mind	Oneohtrix Point Never	Russian Mind						
qDm6Y5_XurA	Physical Memory	Oneohtrix Point Never	Russian Mind						
ETqMNQw-a9M	Panis Et Circenses	Os Mutantes	Os Mutantes	Os Mutantes	INDIFFERENT	4.7830243	1968.0	Album	
PtW03zWhXRw	My Girl	Otis Redding	Otis Blue	Otis Redding	INDIFFERENT	4.657218	1965.0	Album	
Z7ceDXH2Loc	Respect	Otis Redding	Otis Blue	Otis Redding	INDIFFERENT	4.1948204	1965.0	Album	
6LLPLIeGrOM	Wonderful World	Otis Redding	Otis Blue	Otis Redding	INDIFFERENT	4.8129497	1965.0	Album	
BThoK6m77I0	I Can't Quit You Baby	Otis Rush	Can't Quit You Baby / Sit Down Baby	Otis Rush	INDIFFERENT		1956.0	Single	188.0
EyXgCsmwkqM	So Many Roads, So Many Trains	Otis Rush	Essential Chicago Blues - 50 Classic Tracks	Various Artists	INDIFFERENT	4.3823528	2013.0	Album	
IMP0jt817p0	I Can't Quit You Baby	Otis Rush	The Classic Recordings (Original Sound)	Otis Rush	INDIFFERENT		1990.0	Album	184.0
Rwx2QYCCwvg	Country Boy	Otis Spann	Otis Spann Is The Blues	Otis Spann	INDIFFERENT		1960.0	Album	266.0
lJmreWtKgI8	Rosa Parks	OutKast	Big Boi & Dre Present...OutKast	Outkast	INDIFFERENT	4.5422521	2001.0	Album	
8_NE2lBzAdc	Hey Ya! (Radio Mix)	OutKast	Throwback Thursday R&B Jams	Various Artists	INDIFFERENT	4.5275474	2018.0	Album	
VWSZnHtcW1g	Jazzy Belle	Outkast	ATLiens (25th Anniversary Deluxe Edition)	Outkast	INDIFFERENT		2021.0	Album	252.0
VJCNqtooN1M	Wheelz of Steel	Outkast	ATLiens (25th Anniversary Deluxe Edition)	Outkast	INDIFFERENT		2021.0	Album	244.0
2eiRzJr-q7o	Hurricane (Cassian Remix)	Owl Eyes	Nightmixes	Owl Eyes	INDIFFERENT		2013.0	Single	371.0
A7BkabF31ak	the Microphones - Microphones in 2020	P.W. Elverum & Sun							2686.0
Xd757odf2Dk	Free at Last	PUP	Morbid Stuff						
GEOkRe3zJG8	Lonely	PYRMDPLAZA	PYRMDPLAZA Compilation	PYRMDPLAZA	INDIFFERENT	4.2969284	2016.0	Album	
tVrycBOt_gU	Sight of You	Pale Saints	Barging Into the Presence of God	Pale Saints	INDIFFERENT	4.5999999	1989.0	EP	
uvtmJqTHG-o	Always (Wave Racer Remix)	Panama	Always (Deluxe Edition)						
3y4-eQtCofU	You & I	Pangaea	You & I / Router	Pangaea	INDIFFERENT		2008.0	Single	
X0J705nBQ80	Gamesofluck	Parcels	Gamesofluck	Parcels	INDIFFERENT	4.869565	2016.0	Single	
3E2XUa6q_CU	Dark Jazz	Parov Stelar			INDIFFERENT				
YVnCzV2BakE	Into The Garden	Parquet Courts	Sunbathing Animal + Content Nausea	Parquet Courts	INDIFFERENT	3.6382978	2014.0	Album	
i9n7IUfjgFI	She's Rolling	Parquet Courts	Sunbathing Animal + Content Nausea	Parquet Courts	INDIFFERENT	3.5714285	2014.0	Album	
1Tgu8aK0omo	Let Her Go	Passenger	All the Little Lights	Passenger	INDIFFERENT		2012.0	Album	
BOFRY91ZIcc	Sleepyhead	Passion Pit	Manners	Passion Pit	INDIFFERENT		2009.0	Album	175.0
fd_7jIC9180	Heartbreaker	Pat Benatar	Greatest Hits	Pat Benatar	INDIFFERENT		2005.0	Album	
5coMUccJUoM	Love Letters in the Sand	Pat Boone	Greatest Hits	Pat Boone	INDIFFERENT		2021.0	Album	
G9ph9Dew340	If This Isn't Jazz	Patricia Barber	Companion	Patricia Barber	INDIFFERENT		1999.0	Album	312.0
546Xr62-kjE	Glad to Be Unhappy	Paul Desmond	Glad To Be Unhappy	Paul Desmond	INDIFFERENT		1965.0	Album	
p7cmYz2o-3E	Junk	Paul McCartney	Pure McCartney (Deluxe Edition)	Paul McCartney	INDIFFERENT	4.7647057	2016.0	Album	
7ppNnQ-slEg	Too Many People	Paul McCartney	Ram (Paul McCartney Archive Collection)	Paul McCartney	INDIFFERENT		1971.0	Album	250.0
utMD5GDkLk8	Nineteen Hundred And Eighty Five	Paul McCartney & Wings	Band On The Run (Archive Collection)	Paul McCartney & Wings	INDIFFERENT		1973.0	Album	
0ipHjHZHXsI	Internet Going Nutz	Paul Wall	The People's Champ	Paul Wall	INDIFFERENT	4.5769229	2005.0	Album	
RRjvlbiGAz8	I'm a Playa (feat. Three 6 Mafia)	Paul Wall	The People's Champ	Paul Wall	INDIFFERENT	4.7808218	2005.0	Album	
QnzJVj_EawI	Drive Slow (feat. Kanye West & GLC)	Paul Wall	The People's Champ	Paul Wall	INDIFFERENT	4.7637129	2005.0	Album	
ZQ7TyN-kC_U	Range Life	Pavement	Crooked Rain, Crooked Rain	Pavement	INDIFFERENT	4.6222825	1994.0	Album	
RqpAObHzl70	Gold Soundz	Pavement	Crooked Rain, Crooked Rain	Pavement	INDIFFERENT	3.9087765	1994.0	Album	
1bVOM81hITY	Kneeling Bus	Pavement	Crooked Rain, Crooked Rain: LA’s Desert Origins	Pavement	INDIFFERENT	3.8965516	1994.0	Album	
dseLaYjKGzk	Cut Your Hair	Pavement	Quarantine The Past: The Best Of Pavement	Pavement	INDIFFERENT		2010.0	Album	186.0
GZFJuk9YXzY	AT&T	Pavement	Wowee Zowee: Sordid Sentinels Edition	Pavement	INDIFFERENT	4.8104267	2006.0	Album	
lHgJtGO-de4	Yellow Ledbetter	Pearl Jam	Rearviewmirror: Greatest Hits 1991-2003	Pearl Jam	INDIFFERENT	4.5570703	2004.0	Album	
2haSmDwH2Ho	Hoyle Road	Pedestrian	Hoyle Road	Pedestrian	INDIFFERENT		2013.0	EP	291.0
Ij1gVDkA0h4	Little Hunts	Pele	Elephant	Pele	INDIFFERENT		1999.0	Album	
7RyHDJWtFWA	In Time	Pentangle	Sweet Child	Pentangle	INDIFFERENT		2009.0	Album	
56w94j0CQ78	Let No Man Steal Your Thyme	Pentangle	The Pentangle (Bonus Track Edition)	Pentangle	INDIFFERENT		1968.0	Album	
SZCHeuAYjC8	Final Solution	Pere Ubu	Elitism for the People 1975-1978 (Sampler)	Pere Ubu	INDIFFERENT		2015.0	Album	
Z6FbU5nsh-o	Final Solution	Pere Ubu	Elitism for the People: 1975-1978 (Sampler)	Pere Ubu	INDIFFERENT		2015.0	Album	298.0
LLSOsBcVaVM	Humor Me	Pere Ubu	The Modern Dance						378.0
PjkNtPVJdSs	Laughing	Pere Ubu	The Modern Dance						210.0
vufiNQ6VR_k	Chinese Radiation	Pere Ubu	The Modern Dance						187.0
5A0FUWeCfQo	Over My Head	Pere Ubu	The Modern Dance						242.0
7_XGocsNR8c	Till We Ghosts	Petite Noir	The King of Anxiety	Petite Noir	INDIFFERENT		2015.0	EP	
G2z7jgFN97w	Downtown	Petula Clark	Best Of	Petula Clark	INDIFFERENT		1996.0	Album	
zHQp6O3d76A	Downtown	Petula Clark	Downtown: The Greatest Hits of Petula Clark	Petula Clark	INDIFFERENT	4.5125284	1997.0	Album	
y7f0x_UFfJE	In the Air Tonight	Phil Collins	Face Value						
-SyJQrpuVwQ	In The Air Tonight	Phil Collins	Face Value	Phil Collins	INDIFFERENT		1981.0	Album	337.0
t_X32_fRB78	In The Air Tonight	Phil Collins	Hits	Phil Collins	INDIFFERENT		1998.0	Album	
HimHCw3nu_8	Sussudio	Phil Collins	No Jacket Required (Deluxe Edition)	Phil Collins	INDIFFERENT		2016.0	Album	265.0
Od1ICBM0QM8	Sea Of Love	Phil Phillips	Love Songs We Used to Share	Various Artists	INDIFFERENT		1995.0	Album	
D6TJvasFH0I	Facades	Philip Glass	Glassworks & Interview with Philip Glass with Selections from Glassworks	Philip Glass	INDIFFERENT		2016.0	Album	
g_xm6mVCO5o	Back On The Train	Phish	LivePhish 2/28/03 (Nassau Coliseum, Uniondale, NY)	Phish	INDIFFERENT		2003.0	Album	751.0
VedZlnyChkI	Georgia	Phoebe Bridgers	Stranger in the Alps	Phoebe Bridgers	INDIFFERENT	4.8108706	2017.0	Album	
WazXm5xrx9g	Love Like a Sunset, Pt. 1	Phoenix	Wolfgang Amadeus Phoenix	Phoenix	INDIFFERENT		2009.0	EP	
pnOr5dDS6Ho	Love Like a Sunset, Pt. 2	Phoenix	Wolfgang Amadeus Phoenix	Phoenix	INDIFFERENT	4.7761192	2009.0	EP	
j55r_akkRvQ	Lisztomania	Phoenix	Wolfgang Amadeus Phoenix	Phoenix	INDIFFERENT		2009.0	EP	242.0
2RPKxMTZTIQ	Love Like a Sunset, Pt. 1	Phoenix	Wolfgang Amadeus Phoenix	Phoenix	INDIFFERENT		2009.0	EP	339.0
z5LM1xH1mJ4	Love Like a Sunset, Pt. 2	Phoenix	Wolfgang Amadeus Phoenix	Phoenix	INDIFFERENT		2009.0	EP	117.0
yKHGv6Es610	Acid Tracks	Phuture	Acid Tracks	Phuture	INDIFFERENT		1987.0	Single	
fZbLZ2MycTw	Perfidia (with Tommy McCook & The Supersonics) (feat. Tommy McCook & The Supersonics)	Phyllis Dillon	Love Is All I Had: A Tribute to the Queen of Jamaican Soul	Phyllis Dillon	INDIFFERENT		2004.0	Album	
Q1IG5UwCVvA	See Emily Play (2016 Remastered Version)	Pink Floyd	1965-67 Cambridge St/ation	Pink Floyd	INDIFFERENT		2017.0	Album	174.0
jrZXytTBjlw	Us and Them (Live, Tokyo 16 March 1972)	Pink Floyd	Lyon 12 June 1971 & Tokyo 16 March 1972 (Live)						
MduQlWUoyhI	The Nile Song	Pink Floyd	More	Pink Floyd	INDIFFERENT	4.7432313	1969.0	Album	
WRNum8uMolE	Wish You Were Here	Pink Floyd	Pulse (Live)	Pink Floyd	INDIFFERENT	4.5865679	1995.0	Album	
DyLL6dM7ilY	Dear One	Pisces	A Lovely Sight	Pisces	INDIFFERENT		2009.0	Album	197.0
8nEO_dLO7_Y	Dig For Fire	Pixies	Bossanova	Pixies	INDIFFERENT		1990.0	Album	183.0
i8_ton1lt_Y	River Euphrates	Pixies	Surfer Rosa / Come On Pilgrim	Pixies	INDIFFERENT				
OVX5BGGoooU	Life In Grey	Point Point	Contrastive Focus Reduplication	Point Point	INDIFFERENT	4.09375	2015.0	EP	
fJskV2pfk08	Fall Together	Pomo	Fall Together						
Z4W5gX7KHFE	Feel Alright	Poolside	Feel Alright	Poolside	INDIFFERENT		2018.0	Single	
yyPKM28ZQAk	Do You Believe	Poolside	Fruit 08 - Grape	Various Artists	INDIFFERENT		2014.0	Album	
ABgQJh4Wq20	Engel der gegenwart	Popol Vuh	70s Progressives	Popol Vuh	INDIFFERENT		2006.0	Album	
1fL4mm3NFSA	Through Pain to Heaven	Popol Vuh	Revisited & Remixed: 1970-1999	Popol Vuh	INDIFFERENT		2011.0	Album	
EaYIKgHE8I4	.3	Porcupine Tree	In Absentia	Porcupine Tree	INDIFFERENT		2002.0	Album	
jQH0GPL33uc	Ruins	Portico Quartet			INDIFFERENT				
bra_jlITzmI	Feel It Still	Portugal. The Man	Feel It Still	Portugal. The Man	INDIFFERENT	4.7835183	2017.0	Single	
AzrWel7-qow	I Got A Man	Positive K	The Skills Dat Pay Da Bills	Positive K	INDIFFERENT	4.505569	1992.0	Album	
hBdd5AY7i5A	Congratulations (feat. Quavo)	Post Malone	NOW That's What I Call Music, Vol. 63	Various Artists	INDIFFERENT	4.3433962	2017.0	Album	
cWC5J9A-9CE	Go Flex	Post Malone	Stoney	Post Malone	INDIFFERENT				
F9fqFhM2umo	Hit This Hard	Post Malone	Stoney	Post Malone	INDIFFERENT				
ynCYs9W2O30	Up There	Post Malone	Stoney	Post Malone	INDIFFERENT				
q3XjRCFZnCI	Patient	Post Malone	Stoney	Post Malone	INDIFFERENT				
FMu6fLGPwwI	Broken Whiskey Glass	Post Malone	Stoney	Post Malone	INDIFFERENT				
I3uXBjc4TN0	Too Young	Post Malone	Stoney	Post Malone	INDIFFERENT				
Vlhf_WONU-8	Broken Whiskey Glass	Post Malone	Stoney (Deluxe)	Post Malone	INDIFFERENT	4.5584316	2016.0	Album	
q-YzHC6m7Po	Deja Vu (feat. Justin Bieber)	Post Malone	Stoney (Deluxe)	Post Malone	INDIFFERENT	4.7499642	2016.0	Album	
7E17EioNkCI	Patient	Post Malone	Stoney (Deluxe)	Post Malone	INDIFFERENT	4.5750713	2016.0	Album	
ycbcPqeN85U	Up There	Post Malone	Stoney (Deluxe)	Post Malone	INDIFFERENT	4.6581397	2016.0	Album	
_4NV6OYxA8w	Go Flex	Post Malone	Stoney (Deluxe)	Post Malone	INDIFFERENT	4.5395541	2016.0	Album	
WOazvPcCH8w	i'm closing my eyes	Potsu	i'm closing my eyes	Potsu	INDIFFERENT		2022.0	Single	119.0
ooHCdGSCPnQ	Yellow Bird	Pretty Lights	A Color Map of the Sun	Pretty Lights	INDIFFERENT	4.4497609	2013.0	Album	
OebtKA_P7w4	Shoot Speed/Kill Light	Primal Scream	XTRMNTR	Primal Scream	INDIFFERENT	4.4915257	2000.0	Album	
gjZMHkvN5GQ	Wynona's Big Brown Beaver	Primus	Tales From The Punchbowl	Primus	INDIFFERENT		1995.0	Album	264.0
lSlo_YAomhw	Southbound Pachyderm	Primus	Tales From The Punchbowl	Primus	INDIFFERENT		1995.0	Album	382.0
u0oj1VcWyZk	Hymn For A Droid	Psychedelic Porn Crumpets	And Now For The Whatchamacallit	Psychedelic Porn Crumpets	INDIFFERENT		2019.0	Album	208.0
gvRqDQpmrXA	Hymn for a Droid	Psychedelic Porn Crumpets	And Now for the Whatchamacallit						208.0
ONiDc0DYkA8	Mango Terrarium	Psychedelic Porn Crumpets	Shyga! The Sunlight Mound	Psychedelic Porn Crumpets	INDIFFERENT		2021.0	Album	265.0
0_y6CpqDZls	Young G's (feat. The Notorious B.I.G. & Jay-Z)	Puff Daddy & The Family	No Way Out	Puff Daddy & The Family	INDIFFERENT	4.5651879	1995.0	Album	
zBP2DUXuPQY	Common People	Pulp	The Gambler (Music From The Motion Picture)	Various Artists	INDIFFERENT		2014.0	Album	
-QUEsIHoaRU	The Fear	Pulp	This Is Hardcore	Pulp	INDIFFERENT		1998.0	Album	
2O_aezRwyr0	Dreamin Of The Past (feat. Kanye West)	Pusha T	It's Almost Dry	Pusha T	INDIFFERENT		2022.0	Album	174.0
D_4L0i4bzOY	Who I Am (feat. 2 Chainz & Big Sean)	Pusha T	My Name Is My Name	Pusha T	INDIFFERENT	4.0702977	2013.0	Album	
RPc2KN9iKXQ	Move	Q-Tip	The Renaissance	Q-Tip	INDIFFERENT	4.0341988	2008.0	Album	
NpvZE3L18kA	ManWomanBoogie (feat. Amanda Diva)	Q-Tip	The Renaissance	Q-Tip	INDIFFERENT		2008.0	Album	185.0
-9-0XD73_sw	U.N.I.T.Y.	Queen Latifah	Deeply Rooted: Hip-Hop	Various Artists	INDIFFERENT		2021.0	Album	251.0
wPCfrHKww8Q	U.N.I.T.Y.	Queen Latifah	Use Your Voice	Various Artists	INDIFFERENT	4.4761906	2020.0	Album	
ZYydAkq6nTc	Burn The Witch	Queens Of The Stone Age	Lullabies To Paralyze	Queens Of The Stone Age	INDIFFERENT	4.5365853	2005.0	Album	
Pqpo8x70-bM	Song For The Deaf	Queens Of The Stone Age	Songs For The Deaf	Queens Of The Stone Age	INDIFFERENT	4.4595671	2002.0	Album	
FToiviGZfII	The Real Song For The Deaf	Queens Of The Stone Age	Songs For The Deaf	Queens Of The Stone Age	DISLIKE	4.1749048	2002.0	Album	
YNq1U-Aox1o	Go With The Flow	Queens Of The Stone Age	Songs For The Deaf	Queens Of The Stone Age	INDIFFERENT		2002.0	Album	187.0
p6sn70o-1_U	Gonna Leave You	Queens Of The Stone Age	Songs For The Deaf	Queens Of The Stone Age	INDIFFERENT		2002.0	Album	170.0
VhBKdGuc-tA	Atariwave	Quok	Atariwave	Quok	INDIFFERENT		2016.0	Single	
OR2U8FxdizU	Shake 'Em on Down	R.L. Burnside	A Ass Pocket of Whiskey	R.L. Burnside	INDIFFERENT		1996.0	Album	
KIfB4WrGXEE	Goin' Down South	R.L. Burnside	A Ass Pocket of Whiskey	R.L. Burnside	INDIFFERENT		1996.0	Album	289.0
2hSv8HiR3D0	Poor Boy	R.L. Burnside	A Ass Pocket of Whiskey	R.L. Burnside	INDIFFERENT		1996.0	Album	218.0
k0nOMsTVpTc	Shake 'Em on Down	R.L. Burnside	A Bothered Mind	R.L. Burnside	INDIFFERENT		2004.0	Album	209.0
OCCDN7uWrZ0	Goin' Down South	R.L. Burnside	First Recordings	R.L. Burnside	INDIFFERENT		2003.0	Album	155.0
XpRETAR2sfY	Hard Times	RUN DMC	RUN-DMC (Expanded Edition)	RUN DMC	INDIFFERENT	4.7373648	1984.0	Album	
dzeH3xIAPTU	Morning Bell	Radiohead	I Might Be Wrong: Live Recordings	Radiohead	INDIFFERENT				
wy6cvdSJ42c	Dollars and Cents	Radiohead	I Might Be Wrong: Live Recordings	Radiohead	INDIFFERENT				
KrupbLrkKMg	The National Anthem	Radiohead	I Might Be Wrong: Live Recordings	Radiohead	INDIFFERENT				
ms-EQquMfWQ	I Might Be Wrong	Radiohead	I Might Be Wrong: Live Recordings	Radiohead	INDIFFERENT				
2Hjrxn8qeig	Untitled	Radiohead	KID A MNESIA	Radiohead	INDIFFERENT		2021.0	Album	
DWoL_N4zXUI	Morning Bell/Amnesiac	Radiohead	KID A MNESIA	Radiohead	INDIFFERENT		2021.0	Album	
XTT6k3Q4JnQ	Morning Bell	Radiohead	Kid A	Radiohead	INDIFFERENT	4.6934652	2000.0	Album	
jNY_wLukVW0	Airbag	Radiohead	OK Computer	Radiohead	INDIFFERENT	4.6933293	1997.0	Album	
_fTWmUlTEqE	Subterranean Homesick Alien	Radiohead	OK Computer	Radiohead	INDIFFERENT	4.7108436	1997.0	Album	
HYdsn402zSc	New Wu (feat. Ghostface Killah & Method Man)	Raekwon	Only Built 4 Cuban Linx 2	Raekwon	INDIFFERENT	4.7508373	2009.0	Album	
cXvoNtuZS4s	Bombtrack	Rage Against The Machine	Rage Against The Machine	Rage Against The Machine	INDIFFERENT	4.6450334	1992.0	Album	
JkmhKxT865I	Know Your Enemy	Rage Against The Machine	Rage Against The Machine	Rage Against The Machine	INDIFFERENT	4.6676888	1992.0	Album	
ACY8sYzO2R8	Freedom	Rage Against The Machine	Rage Against The Machine	Rage Against The Machine	INDIFFERENT	4.5553098	1992.0	Album	
XaGI86J9crk	Guess Who's Back	Rakim	The 18th Letter/The Book Of Life	Rakim	INDIFFERENT	4.5587082	1997.0	Album	
AZKzzRITcHA	The 18th Letter (Always And Forever)	Rakim	The 18th Letter/The Book Of Life	Rakim	INDIFFERENT	4.6298199	1997.0	Album	
6dXX45Cq0po	It's Been A Long Time	Rakim	The 18th Letter/The Book Of Life	Rakim	INDIFFERENT	4.7041121	1997.0	Album	
XVvzY97yKWQ	I Wanna Be Your Boyfriend	Ramones	Ramones	Ramones	INDIFFERENT				
NQDPx_k66w4	Blitzkrieg Bop	Ramones	Ramones (40th Anniversary Deluxe Edition)	Ramones	INDIFFERENT		2016.0	Album	133.0
7l3U09uI3zE	Now I Wanna Sniff Some Glue	Ramones	Ramones (40th Anniversary Deluxe Edition)	Ramones	INDIFFERENT		2016.0	Album	96.0
CfuOpXiNy1Y	I Wanna Be Your Boyfriend	Ramones	Ramones (40th Anniversary Deluxe Edition)	Ramones	INDIFFERENT		2016.0	Album	145.0
V4RQsPECTdM	I Wanna Be Sedated	Ramones	Road to Ruin (40th Anniversary Deluxe Edition)	Ramones	INDIFFERENT	4.8485208	1978.0	Album	
BCRSMPGEaFw	Blitzkrieg Bop	Ramones	Rock Mood Boost	Various Artists	INDIFFERENT		2019.0	Album	
nJUVg0qcVuE	I Just Want To Celebrate	Rare Earth	Rare Earth	Rare Earth	INDIFFERENT		2005.0	Album	
pjsrIcP-Xk0	Storm	Rare Sillk	Storm	Rare Sillk	INDIFFERENT		2019.0	Single	326.0
p9JzpzZ7KmI	Flynn	Ratatat	LP3	Ratatat	INDIFFERENT				
s6C7xsTgfAE	Neckbrace	Ratatat	LP4	Ratatat	INDIFFERENT				
uv5oNn2Dvwo	Drugs	Ratatat	LP4	Ratatat	INDIFFERENT				
WLZvyDUFZHs	Mess Around	Ray Charles	DJ-Kicks: Hot Chip	Etta James & Sugar Pie DeSanto	INDIFFERENT				
E70N7Bv97Ww	Your Cheatin' Heart	Ray Charles	Modern Sounds in Country and Western Music, Vols 1 & 2	Ray Charles	INDIFFERENT	4.6830187	2009.0	Album	
Shz70aPDQls	Don't You Know	Ray Charles	Ray Charles (aka: Hallelujah, I Love Her So)	Ray Charles	INDIFFERENT	4.5999999	1957.0	Album	
G_RAGPwSpO8	Ain't That Love	Ray Charles	Ray Charles (aka: Hallelujah, I Love Her So)	Ray Charles	INDIFFERENT	4.5983262	1957.0	Album	
8J0DkgY8pSI	Greenbacks	Ray Charles	Ray Charles (aka: Hallelujah, I Love Her So)	Ray Charles	INDIFFERENT	4.5056181	1957.0	Album	
wEgoPRFJ5bY	Here We Go Again	Ray Charles	THE GREATEST HITS: Ray Charles - Georgia On My Mind	Ray Charles	INDIFFERENT		2014.0	Album	
NwDyywRreP8	Mess Around	Ray Charles	The Birth Of Soul	Ray Charles	INDIFFERENT		2008.0	Album	
k1EOOIhvv2k	Mess Around	Ray Charles	The Essential Blue Archive: The Soul of a Man	Ray Charles	INDIFFERENT		2019.0	Album	
QbxyIDSCP54	Basin Street Blues	Ray Charles	The Genius Hits	Ray Charles	INDIFFERENT		2000.0	Album	166.0
ddlSIQvn2gE	Moon Over Miami	Ray Charles	The Genius Hits	Ray Charles	INDIFFERENT		2000.0	Album	200.0
_ubBgncBFSk	Lonely Avenue	Ray Charles	The Genius Hits	Ray Charles	INDIFFERENT		2000.0	Album	154.0
lq1Ai_tifmw	Blue Hawaii	Ray Charles	The Genius Hits The Road	Ray Charles	INDIFFERENT				
wYwZfNpjFeY	Hit the Road Jack	Ray Charles	The Genius Hits The Road	Ray Charles	INDIFFERENT				
NJNnp4pqwok	Georgia on My Mind	Ray Charles	The Genius Hits The Road	Ray Charles	INDIFFERENT				
yqUtZAijSeY	I'm Movin' On	Ray Charles	The Genius Hits The Road	Ray Charles	INDIFFERENT				
pWdCxPkDrc0	Rainy Night in Georgia	Ray Charles	The Genius Hits The Road	Ray Charles	INDIFFERENT				
Ci1yop-Swi4	Let the Good Times Roll	Ray Charles	The Genius Of Ray Charles	Ray Charles	INDIFFERENT	4.757576	2012.0	Album	
SAlrCUzXwo4	You Won't Let Me Go	Ray Charles	The Genius Of Ray Charles	Ray Charles	INDIFFERENT	4.5555553	2012.0	Album	
5RAxAeSuD2E	What'd I Say, Pt. 1 & 2	Ray Charles	The Great Hits of Ray Charles Recorded on 8-Track Stereo	Ray Charles	INDIFFERENT	4.5174193	1964.0	Album	
gkasxj2yjII	Let's Go Get Stoned	Ray Charles	True Genius	Ray Charles	INDIFFERENT		2021.0	Album	
KpOzCLQce6s	Georgia On My Mind	Ray Charles	You Are My Sunshine	Ray Charles	INDIFFERENT		2010.0	Album	
251KBTPEKNs	You Made a Hit	Ray Smith	Why, Why, Why / You Made a Hit	Ray Smith	INDIFFERENT		1958.0	Single	
QRFfjpL1X5Y	Green Aisles	Real Estate	Green Aisles	Real Estate	INDIFFERENT		2011.0	Single	
UdiS4rHquPs	It's Real	Real Estate	It's Real	Real Estate	INDIFFERENT		2011.0	Single	
FlsWT-M8Qh4	Younger Than Yesterday	Real Estate	Reality	Real Estate	INDIFFERENT	4.5087719	2009.0	EP	
lMb4t7ppQxU	No Stars	Rebekah Del Rio	Twin Peaks (Music From the Limited Event Series)	Angelo Badalamenti	INDIFFERENT				
WMESNUxh-Lo	Suck My Kiss	Red Hot Chili Peppers	Blood Sugar Sex Magik	Red Hot Chili Peppers	INDIFFERENT	4.1802621	1991.0	Album	
C-2xtTpgQXM	Easily	Red Hot Chili Peppers	Californication	Red Hot Chili Peppers	INDIFFERENT	4.6597385	1999.0	Album	
UijW9hGpnzc	Savior	Red Hot Chili Peppers	Californication	Red Hot Chili Peppers	INDIFFERENT	4.5215774	1999.0	Album	
1aiUwm76qgs	Memories Live	Reflection Eternal	Train of Thought	Reflection Eternal	INDIFFERENT				
3O8tacmSKKM	Black Rain	Rhye	Home	Rhye	INDIFFERENT		2021.0	Album	
7MpbMlhnUls	Louie Louie	Richard Berry	Have Louie Will Travel						
VvnALeUHles	Stony Ground	Richard Thompson	Electric	Richard Thompson	INDIFFERENT		2013.0	Album	
JHazbw27cQk	String Along	Rick Nelson	Legacy	Ricky Nelson	INDIFFERENT		2000.0	Album	142.0
S0YVVTdaoyw	Sun	Ricky Eat Acid	Mixtape	Ricky Eat Acid	INDIFFERENT				
FpCVUCGGwEA	Outside Dan's House	Ricky Eat Acid	Mixtape	Ricky Eat Acid	INDIFFERENT				
gvQgXGpu4Ns	Lonesome Town	Ricky Nelson	Deluxe: Greatest Hits - Ricky Nelson	Ricky Nelson	INDIFFERENT		2012.0	Album	
CHM30FnhOKI	Twisterella (2001 Remaster)	Ride	OX4_The Best Of	Ride	INDIFFERENT		2001.0	Album	
